Genetic ID,Master ID,Skeletal code,Skeletal element,"Year data from this individual was first published [for a present-day individuals we give the data of the data reported here; missing GreenScience 2010 (Vi33.15, Vi33.26), Olalde2018 (I2657), RasmussenNature2010 (Australian)]",Publication,"Method for Determining Date; unless otherwise specified, calibrations use 95.4% intervals from OxCal v4.4.2 Bronk Ramsey (2009); r5; Atmospheric data from Reimer et al (2020)","Date mean in BP in years before 1950 CE [OxCal mu for a direct radiocarbon date, and average of range for a contextual date]","Date standard deviation in BP [OxCal sigma for a direct radiocarbon date, and standard deviation of the uniform distribution between the two bounds for a contextual date]","Full Date One of two formats. (Format 1) 95.4% CI calibrated radiocarbon age (Conventional Radiocarbon Age BP, Lab number) e.g. 2624-2350 calBCE (3990±40 BP, Ua-35016). (Format 2) Archaeological context range, e.g. 2500-1700 BCE",Age at Death from physical anthropology,Group ID,Locality,Political Entity,Lat.,Long.,Pulldown Strategy,Data source,No. Libraries,1240k coverage (taken from original pulldown where possible),SNPs hit on autosomal targets (Computed using easystats on 1240k snpset),SNPs hit on autosomal targets (Computed using easystats on HO snpset),Molecular Sex,Family ID and position within family,Y haplogroup (manual curation in terminal mutation format),Y haplogroup (manual curation in ISOGG format),mtDNA coverage (merged data),mtDNA haplogroup if >2x or published,mtDNA match to consensus if >2x (merged data),Damage rate in first nucleotide on sequences overlapping 1240k targets (merged data),Sex ratio [Y/(Y+X) counts] (merged data),"Library type (minus=no.damage.correction, half=damage.retained.at.last.position, plus=damage.fully.corrected, ds=double.stranded.library.preparation, ss=single.stranded.library.preparation)",Libraries,ASSESSMENT,"ASSESSMENT WARNINGS (Xcontam interval is listed if lower bound is >0.005, ""QUESTIONABLE"" if lower bound is 0.01-0.02, ""QUESTIONABLE_CRITICAL"" or ""FAIL"" if lower bound is >0.02) (mtcontam confidence interval is listed if coverage >2 and upper bound is <0."
ARS015.A0101,ARS015,2007-23,bone (long bone),2018,JeongPNAS2018,Direct (WARNING MISSING LAB CODE): IntCal20,3255,73,"1431-1128 calBCE (3052±52 BP, A-)",..,Mongolia_LBA_Khovsgol_6,"Khovsgol aimag, Arbulag sorum",Mongolia,49.65725,99.725833,Repulldown on 3.2M snpset,1240K,..,0.620442,460988,248510,M,n/a (no relatives detected),..,..,..,G3a ,..,..,..,..,..,PASS,..
ARS016.A0101,ARS016,2007-24,tooth,2018,JeongPNAS2018,Direct (WARNING MISSING LAB CODE): IntCal20,3389,61,"1539-1291 calBCE (3174±53 BP, A-)",..,Mongolia_LBA_Khovsgol_6,"Khovsgol aimag, Arbulag sorum",Mongolia,49.657222,99.726,Repulldown on 3.2M snpset,1240K,..,3.568292,941251,503235,M,n/a (no relatives detected),..,..,..,A+152+16362+16189 ,..,..,..,..,..,PASS,..
ARS017.A0101,ARS017,2007-25,bone (long bone),2018,JeongPNAS2018,Direct (WARNING MISSING LAB CODE): IntCal20,3256,71,"1428-1130 calBCE (3052±50 BP, A-)",..,Mongolia_LBA_Khovsgol_6,"Khovsgol aimag, Arbulag sorum",Mongolia,49.657194,99.725778,Repulldown on 3.2M snpset,1240K,..,1.629054,747511,403939,F,n/a (no relatives detected),n/a (female),n/a (female),..,G2a,..,..,..,..,..,PASS,..
ARS018.A0101,ARS018,2007-27,tooth,2018,JeongPNAS2018,Direct (WARNING MISSING LAB CODE): IntCal20,2951,74,"1191-839 calBCE (2835±50 BP, A-)",..,Mongolia_LBA_Khovsgol_6,"Khovsgol aimag, Arbulag sorum",Mongolia,49.657167,99.725944,Repulldown on 3.2M snpset,1240K,..,0.109017,103142,55264,M,n/a (no relatives detected),..,..,..,B5b1,..,..,..,..,..,PASS,..
ARS024.A0101,ARS024,2009-55,tooth,2018,JeongPNAS2018,Direct (WARNING MISSING LAB CODE): IntCal20,3171,72,"1385-1057 calBCE (2990±38 BP, A-)",..,Mongolia_LBA_Khovsgol_6,"Khovsgol aimag, Arbulag sorum",Mongolia,49.695556,99.778667,Repulldown on 3.2M snpset,1240K,..,0.531992,406825,214418,F,n/a (no relatives detected),n/a (female),n/a (female),..,C4a1a1 ,..,..,..,..,..,PASS,..
ARS025.A0101,ARS025,2009-58,tooth,2018,JeongPNAS2018,Direct (WARNING MISSING LAB CODE): IntCal20,3263,65,"1427-1134 calBCE (3056±46 BP, A-)",..,Mongolia_LBA_Khovsgol_6,"Khovsgol aimag, Arbulag sorum",Mongolia,49.683889,99.806333,Repulldown on 3.2M snpset,1240K,..,0.162243,152680,79713,M,n/a (no relatives detected),..,..,..,D4b1a2a ,..,..,..,..,..,PASS,..
ARS026.A0101,ARS026,2009-52,tooth,2018,JeongPNAS2018,Direct (WARNING MISSING LAB CODE): IntCal20,2957,65,"1189-899 calBCE (2842±42 BP, A-)",..,Mongolia_LBA_Khovsgol_6,"Khovsgol aimag, Arbulag sorum",Mongolia,49.694333,99.780417,Repulldown on 3.2M snpset,1240K,..,4.726683,947588,496806,M,n/a (no relatives detected),..,..,..,C4a1a+195 ,..,..,..,..,..,PASS,..
C1_noUDG.SG,C1,C1,tooth,2016,JeongPNAS2016,Context: Archaeological - Period,2775,217,1200-450 BCE,..,Nepal_Chokhopani_2800BP.SG,"Chokhopani Tomb, Nepal",Nepal,..,..,Repulldown on 3.2M snpset,Shotgun,..,7.182,1131012,583943,M,n/a (no relatives detected),..,O-M117,..,D4j1b,..,..,..,ds.minus,..,PASS,..
M240_noUDG.SG,M240,M240,tooth,2016,JeongPNAS2016,Context: Archaeological - Period,2125,159,450 BCE - 100 CE,..,Nepal_Mebrak_2125BP_o.SG,"Mebrak Tomb, Nepal",Nepal,..,..,Repulldown on 3.2M snpset,Shotgun,..,0.044,38004,20341,M,n/a (no relatives detected),..,..,..,M9a1a2,..,..,..,ds.minus,..,QUESTIONABLE,".., African affinity in PCA"
M344_noUDG.SG,M344,M344,tooth,2016,JeongPNAS2016,Context: Archaeological - Period,2125,159,450 BCE - 100 CE,..,Nepal_Mebrak_2125BP.SG,Morocco_Jews,Nepal,..,..,Repulldown on 3.2M snpset,Shotgun,..,0.046,37584,20546,M,n/a (no relatives detected),..,..,..,Z3a1a,..,..,..,ds.minus,..,PASS,..
M63_noUDG.SG,M63,M63,tooth,2016,JeongPNAS2016,Context: Archaeological - Period,2125,159,450 BCE - 100 CE,..,Nepal_Mebrak_2125BP.SG,"Mebrak Tomb, Nepal",Nepal,..,..,Repulldown on 3.2M snpset,Shotgun,..,1.024,576900,307665,M,n/a (no relatives detected),..,..,..,M9a1a1c1b1a,..,..,..,ds.minus,..,PASS,..
S10_noUDG.SG,S10,S10,tooth,2016,JeongPNAS2016,Context: Archaeological - Period,1500,144,200-700 CE,..,Nepal_Samdzong_1500BP.SG,"Samdzong Tomb, Nepal",Nepal,..,..,Repulldown on 3.2M snpset,Shotgun,..,3.263,913306,474955,M,n/a (no relatives detected),..,..,..,M9a1a1c1b1a,..,..,..,ds.minus,..,PASS,..
S35_noUDG.SG,S35,S35,tooth,2016,JeongPNAS2016,Context: Archaeological - Period,1500,144,200-700 CE,..,Nepal_Samdzong_1500BP.SG,"Samdzong Tomb, Nepal",Nepal,..,..,Repulldown on 3.2M snpset,Shotgun,..,3.72,1013331,533761,M,n/a (no relatives detected),..,..,..,M9a1a,..,..,..,ds.minus,..,PASS,..
S40_noUDG.SG,S40,S40,tooth,2016,JeongPNAS2016,Context: Archaeological - Period,1500,144,200-700 CE,..,Nepal_Samdzong_1500BP.SG,"Samdzong Tomb, Nepal",Nepal,..,..,Repulldown on 3.2M snpset,Shotgun,..,0.097,75502,40923,F,n/a (no relatives detected),n/a (female),n/a (female),..,F1c1a1a,..,..,..,ds.minus,..,PASS,..
S41_noUDG.SG,S41,S41,tooth,2016,JeongPNAS2016,Context: Archaeological - Period,1500,144,200-700 CE,..,Nepal_Samdzong_1500BP.SG,"Samdzong Tomb, Nepal",Nepal,..,..,Repulldown on 3.2M snpset,Shotgun,..,2.188,805831,428877,M,n/a (no relatives detected),..,..,..,F1d,..,..,..,ds.minus,..,QUESTIONABLE,".., affinity to West Eurasians"
RISE1_noUDG.SG,RISE1,E8-A,tooth,2015,AllentoftNature2015,Direct: IntCal20,4663,87,"2866-2577 calBCE (4117±28 BP, UBA-16633)",..,Poland_CordedWare_3.SG,Oblaczkowo,Poland,52.29,17.54,Repulldown on 3.2M snpset,Shotgun,1,0.014,16929,9849,M,n/a (no relatives detected),..,..,..,K1b1a1,..,..,..,ds.minus,RISE1,PASS,..
RISE139_noUDG.SG,RISE139,grave 20/2011,tooth,2015,AllentoftNature2015,Direct: IntCal20,3970,60,"2137-1926 calBCE (3645±33 BP, Ua-44034)",..,Poland_EBA_Unetice.SG,Chociwel,Poland,50.796,17.094,Repulldown on 3.2M snpset,Shotgun,1,0.023,26808,15964,M,n/a (no relatives detected),..,..,..,U2e1f1,..,..,..,ds.minus,RISE139,PASS,..
RISE145_noUDG.SG,RISE145,grave 1603,tooth,2015,AllentoftNature2015,Direct: IntCal20,4015,56,"2191-1956 calBCE (3677±31 BP, UB-16564)",..,Poland_EBA_Unetice.SG,Polwica,Poland,50.913,17.177,Repulldown on 3.2M snpset,Shotgun,1,0.024,27063,15492,F,n/a (no relatives detected),n/a (female),n/a (female),..,H6a1b,..,..,..,ds.minus,RISE145,PASS,..
I11592,I11592,MS002,petrous,2019,OlaldeScience2019,Context: Archaeological - Period,4650,58,2800-2600 BCE,..,Portugal_C,"Torres Vedra, Bolores",Portugal,39.083333,9.266667,Repulldown on 3.2M snpset,1240K,1,0.982047,575725,307239,M,"Portugal, Torres Vedra, Bolores Family A (2 members) (I11592 and I11607 are 2nd or 3rd degree relatives)",..,..,157.9,U5b2b,"[0.961,0.985]",0.151,0.393,ds.half,S11592.E1.L1,PASS,"batch.flag, Xcontam=[0.007,0.021]"
I11599,I11599,MS009,petrous,2019,OlaldeScience2019,"Context: Layer date based on a long bone from a likely different individual 3332-2885 calBCE (4370±70 BP, Beta-123363) calibrated by IntCal20",5050,144,3350-2850 BCE,..,Portugal_C,"Lisbon, Torres Vedras, Cabeço da Arruda I",Portugal,39.110833,-8.663583,Repulldown on 3.2M snpset,1240K,1,0.547362,432707,229426,M,n/a (no relatives detected),..,..,128.9,J2b1a2,"[0.984,0.996]",0.155,0.396,ds.half,S11599.E1.L1,PASS,..
I11601,I11601,MS011,petrous,2019,OlaldeScience2019,"Context: Layer date based on a long bone from a likely different individual 3332-2885 calBCE (4370±70 BP, Beta-123363) calibrated by IntCal20",5050,144,3350-2850 BCE,..,Portugal_C,"Lisbon, Torres Vedras, Cabeço da Arruda I",Portugal,39.110833,-8.663583,Repulldown on 3.2M snpset,1240K,1,0.131978,140151,74484,F,n/a (no relatives detected),n/a (female),n/a (female),17.02,V,"[0.946,0.992]",0.168,0.007,ds.half,S11601.E1.L1,PASS,..
I11604,I11604,MS014,tooth,2019,OlaldeScience2019,Context: Archaeological - Period,4750,173,3100-2500 BCE,..,Portugal_C,"Lisbon, Lourinhã, Tholos of Paimogo I",Portugal,39.233333,-9.3,Repulldown on 3.2M snpset,1240K,1,0.052631,60041,31637,M,n/a (no relatives detected),..,..,142.7,K1a1,"[0.972,0.988]",0.132,0.363,ds.half,S11604.E1.L1,PASS,..
I11605,I11605,MS015,tooth,2019,OlaldeScience2019,Context: Archaeological - Period,4750,173,3100-2500 BCE,..,Portugal_C,"Lisbon, Lourinhã, Tholos of Paimogo I",Portugal,39.233333,-9.3,Repulldown on 3.2M snpset,1240K,1,0.686307,518743,277747,M,n/a (no relatives detected),..,..,266.3,HV0d,"[0.981,0.999]",0.069,0.39,ds.half,S11605.E1.L1,PASS,..
I11614,I11614,MS024,petrous,2019,OlaldeScience2019,Context: Archaeological - Period,4650,58,2800-2600 BCE,..,Portugal_C,"Torres Vedra, Bolores",Portugal,39.083333,9.266667,Repulldown on 3.2M snpset,1240K,1,0.959841,583155,310922,F,n/a (no relatives detected),n/a (female),n/a (female),218.1,H4a1a,"[0.99,0.999]",0.17,0.008,ds.half,S11614.E1.L1,PASS,..
I3432,I3432,"P77 (Pit 11, UE77)",petrous,2019,OlaldeScience2019,Direct: IntCal20,4924,43,"3081-2907 calBCE (4365±25 BP, PSUAMS-1882)",..,Portugal_C,"Évora, Reguengos de Monsaraz, Perdigões",Portugal,38.387,-7.55,Repulldown on 3.2M snpset,1240K,1,1.355,558150,302124,F,n/a (no relatives detected),n/a (female),n/a (female),223,U5b2b3,"[0.986,0.995]",0.18,0.011,ds.half,S3432.E1.L1,PASS,..
I5076,I5076,"MCI.228 (MCI, 288.5)",petrous,2019,OlaldeScience2019,Direct: IntCal20,5146,93,"3336-3026 calBCE (4465±25 BP, PSUAMS-3902)",..,Portugal_C,Monte Canelas 1,Portugal,37.196772,-8.588546,Repulldown on 3.2M snpset,1240K,1,2.998,805610,432598,F,n/a (no relatives detected),n/a (female),n/a (female),205.418492,H1,"[0.987,0.999]",0.166,..,ds.half,S5076.E1.L1,PASS,..
I5428,I5428,CLA6,petrous,2019,OlaldeScience2019,Direct: IntCal20,5165,76,"3352-3101 calBCE (4510±25 BP, PSUAMS-8227)",..,Portugal_C,Cova das Lapas,Portugal,39.624062,-9.047189,Repulldown on 3.2M snpset,1240K,1,0.485,399492,211106,M,n/a (no relatives detected),..,..,24.5,U5b1+16189+@16192,"[0.981,1.000]",0.125,0.44,ds.half,S5428.E1.L1,PASS,..
I5429,I5429,"P78 (Pit 11, UE78)",petrous,2019,OlaldeScience2019,Direct: IntCal20,4866,27,"3010-2886 calBCE (4310±20 BP, PSUAMS-2692)",..,Portugal_C,"Évora, Reguengos de Monsaraz, Perdigões",Portugal,38.387,-7.55,Repulldown on 3.2M snpset,1240K,1,3.877,879093,470776,M,n/a (no relatives detected),..,..,75.4,J2b1a3,"[0.994,1.000]",0.126,0.422,ds.half,S5429.E1.L1,PASS,..
I7691,I7691,MC3-945-No.2,tooth,2019,OlaldeScience2019,Context: Archaeological - Period,3900,144,2200-1700 BCE,..,Portugal_EBA,"Évora, São Manços, Monte da Cabida 3",Portugal,39.6686,-8.1303,Repulldown on 3.2M snpset,1240K,1,0.072696,81982,43970,M,n/a (no relatives detected),..,..,30.8,J1c1,"[0.993,1.000]",0.081,0.412,ds.half,S7691.E1.L1,PASS,..
I7692,I7692,MC3-Sep9,tooth,2019,OlaldeScience2019,Context: Archaeological - Period,3900,144,2200-1700 BCE,..,Portugal_EBA,"Évora, São Manços, Monte da Cabida 3",Portugal,39.6686,-8.1303,Repulldown on 3.2M snpset,1240K,1,0.051515,58027,30796,F,n/a (no relatives detected),n/a (female),n/a (female),7.89,U5b1+16189+@16192,"[0.950,0.998]",0.141,0.022,ds.half,S7692.E1.L1,PASS,..
I7689,I7689,MC-3-Sep.14-960,tooth,2019,OlaldeScience2019,Context: Archaeological - Period,3900,144,2200-1700 BCE,..,Portugal_EBA_lc,"Évora, São Manços, Monte da Cabida 3",Portugal,39.6686,-8.1303,Repulldown on 3.2M snpset,1240K,1,0.011067,12889,6856,F,n/a (no relatives detected),n/a (female),n/a (female),11.1,H1+16311,"[0.980,1.000]",0.091,0.006,ds.half,S7689.E1.L1,PASS,..
I7687,I7687,GM-504,tooth,2019,OlaldeScience2019,Context: Archaeological - Period,2900,144,1200-700 BCE,..,Portugal_LBA,"Coimbra, Arrifana, Gruta do Medronhal",Portugal,40.08694,-8.5166,Repulldown on 3.2M snpset,1240K,1,0.023283,27076,14405,M,n/a (no relatives detected),..,..,44.7,V,"[0.995,1.000]",0.052,0.408,ds.half,S7687.E1.L1,PASS,..
I7688,I7688,GM-23,tooth,2019,OlaldeScience2019,Context: Archaeological - Period,2900,144,1200-700 BCE,..,Portugal_LBA,"Coimbra, Arrifana, Gruta do Medronhal",Portugal,40.08694,-8.5166,Repulldown on 3.2M snpset,1240K,1,0.017992,20794,11225,F,n/a (no relatives detected),n/a (female),n/a (female),49.6,H3ap,"[0.994,1.000]",0.061,0.013,ds.half,S7688.E1.L1,PASS,..
I8045,I8045,CV-Sep30.8,tooth,2019,OlaldeScience2019,Context: Archaeological - Period,3450,115,1700-1300 BCE,..,Portugal_MBA,"Setúbal, Melides, Casas Velhas",Portugal,38.1988,-8.71,Repulldown on 3.2M snpset,1240K,1,0.02856,32254,17073,F,n/a (no relatives detected),n/a (female),n/a (female),3.32,U5b,"[0.863,0.994]",0.125,0.03,ds.half,S8045.E1.L1,PASS,..
AfontovaGora3_noUDG_d,AfontovaGora3,AfontovaGora3,tooth,2016,FuNature2016,Direct: IntCal20,18036,97,"16257-15905 calBCE (14710±60 BP, MAMS-27186)",..,Russia_AfontovaGora3,Afontova Gora,Russia,56.05,92.87,Repulldown on 3.2M snpset,3.7M,1,0.17,265641,163436,F,n/a (no relatives detected),n/a (female),n/a (female),..,R1b,..,..,..,ds.minus,L5121,PASS,..
RISE515_noUDG.SG,RISE515,"kurgan 1, grave 3, sk.1, 7053-1",bone,2015,DamgaardScience2018,Direct: IntCal20,4196,51,"2343-2144 calBCE (3810±25 BP, UCIAMS-147669)",..,Russia_BA_Okunevo.SG,Verkhni Askiz,Russia,53.156486,90.207811,Repulldown on 3.2M snpset,Shotgun,..,0.6,446283,236712,F,"Russia, Verkhni Askiz Family A (2 members) (RISE515 is a 1st degree relative of RISE673)",n/a (female),n/a (female),..,A8a,..,..,..,ds.minus,..,PASS,..
RISE516_noUDG.SG,RISE516,"kurgan 1, grave 3, sk.2, 7053-2",bone,2015,DamgaardScience2018,Direct: IntCal20,4065,54,"2201-2035 calBCE (3725±25 BP, UCIAMS-147668)",..,Russia_BA_Okunevo.SG_sister.RISE672.SG,Verkhni Askiz,Russia,53.156486,90.207811,Repulldown on 3.2M snpset,Shotgun,..,0.9,623223,338793,F,"Russia, Verkhni Askiz Family B (2 members) (RISE516-RISE672 are siblings)",n/a (female),n/a (female),..,H6a1b,..,..,..,ds.minus,..,PASS,..
Pr10_noUDG.SG,Pr10,"Pr_10, Pokrovka cemetery 02",petrous,2018,VeeramahPNAS2018,Context: Archaeological - Period,2200,87,400-100 BCE,..,Russia_EarlySarmatian.SG,"Orenburg, Pokrovka cemetery",Russia,51.763,55.127,Repulldown on 3.2M snpset,Shotgun,..,0.1167,88093,45799,M,n/a (no relatives detected),..,..,..,..,..,..,..,ds.minus,LBC16_5; LBC16_6; LBC16_7; LBC16_8,PASS,..
Pr4_noUDG.SG,Pr4,"Pr_4, Pokrovka cemetery 02",petrous,2018,VeeramahPNAS2018,Context: Archaeological - Period,2200,87,400-100 BCE,..,Russia_EarlySarmatian.SG,"Orenburg, Pokrovka cemetery",Russia,51.763,55.127,Repulldown on 3.2M snpset,Shotgun,..,0.057,41889,21897,M,n/a (no relatives detected),..,..,..,..,..,..,..,ds.minus,LBC15_15; LBC16_1; LBC16_2; LBC16_3; LBC16_4; LBC17_15,PASS,..
RISE555_noUDG.SG,RISE555,CGG_2_011887,tooth,2015,AllentoftNature2015,Direct: IntCal20,4598,94,"2853-2495 calBCE (4082±28 BP, AA-R-20358)",..,Russia_EBA_o1.SG,Stalingrad Quarry,Russia,48.716,44.5,Repulldown on 3.2M snpset,Shotgun,1,0.218,223206,115039,M,n/a (no relatives detected),..,..,..,N1a1a-T152C,..,..,..,ds.minus,RISE555,PASS,..
RISE504_noUDG.SG,RISE504,6652-35,tooth,2015,AllentoftNature2015,Direct: IntCal20,1126,42,"709-888 calCE (1208±24 BP, OxA-31215)",..,Russia_IA_2.SG,Kytmanovo,Russia,53.456,85.447,Repulldown on 3.2M snpset,Shotgun,1,1.631,864031,475588,M,n/a (no relatives detected),..,..,..,C4a1d,..,..,..,ds.minus,RISE504,PASS,..
RISE547_noUDG.SG,RISE547,"Kurgan 1, grave 9",tooth,2015,AllentoftNature2015,Direct: IntCal20,4713,70,"2886-2631 calBCE (4175±35 BP, GrA-58960)",..,Russia_Kalmykia_EBA_Yamnaya.SG,Temrta IV,Russia,46.539,43.699,Repulldown on 3.2M snpset,Shotgun,1,0.729,603975,319903,M,n/a (no relatives detected),..,..,..,T2a1a,..,..,..,ds.minus,RISE547,PASS,..
RISE548_noUDG.SG,RISE548,"Kurgan 1, grave 6",tooth,2015,AllentoftNature2015,Context: Archaeological - Period,4850,231,3300-2500 BCE,..,Russia_Kalmykia_EBA_Yamnaya.SG,Temrta IV,Russia,46.539,43.699,Repulldown on 3.2M snpset,Shotgun,1,1.089,706143,395074,M,n/a (no relatives detected),..,..,..,U4,..,..,..,ds.minus,RISE548,PASS,..
RISE497_noUDG.SG,RISE497,7332-188,tooth,2015,AllentoftNature2015,Context: Archaeological - Period,3100,144,1400-900 BCE,..,Russia_Karasuk_o1.SG,Arban 1,Russia,52.954,90.187,Repulldown on 3.2M snpset,Shotgun,1,9.086,1133611,590624,F,n/a (no relatives detected),n/a (female),n/a (female),..,A+152+16362,..,..,..,ds.minus,RISE497,PASS,..
RISE493_noUDG.SG,RISE493,7332-45,tooth,2015,AllentoftNature2015,Direct: IntCal20,3423,24,"1518-1427 calBCE (3214±26 BP, OxA-31211)",..,Russia_Karasuk_oRISE.SG,Sabinka 2,Russia,53.152,91.05,Repulldown on 3.2M snpset,Shotgun,1,8.081,1118711,586234,M,n/a (no relatives detected),..,..,..,C4a1c,..,..,..,ds.minus,RISE493,PASS,..
RISE495_noUDG.SG,RISE495,7332-175,tooth,2015,AllentoftNature2015,Context: Archaeological - Period,3100,144,1400-900 BCE,..,Russia_Karasuk_oRISE.SG,Arban 1,Russia,52.954,90.187,Repulldown on 3.2M snpset,Shotgun,1,4.394,1104605,580713,M,n/a (no relatives detected),..,..,..,D4j1,..,..,..,ds.minus,RISE495,PASS,..
RISE496_noUDG.SG,RISE496,7332-172,tooth,2015,AllentoftNature2015,Direct: IntCal20,3285,45,"1416-1260 calBCE (3070±28 BP, OxA-31213)",..,Russia_Karasuk_oRISE.SG,Arban 1,Russia,52.954,90.187,Repulldown on 3.2M snpset,Shotgun,1,3.031,1013549,541851,F,n/a (no relatives detected),n/a (female),n/a (female),..,U5a1a2a,..,..,..,ds.minus,RISE496,PASS,..
RISE499_noUDG.SG,RISE499,5909-5,tooth,2015,AllentoftNature2015,Context: Archaeological - Period,3100,144,1400-900 BCE,..,Russia_Karasuk_oRISE.SG,Bystrovka,Russia,51.909,88.574,Repulldown on 3.2M snpset,Shotgun,1,1.549,853598,465979,F,n/a (no relatives detected),n/a (female),n/a (female),..,H5a1,..,..,..,ds.minus,RISE499,PASS,..
RISE502_noUDG.SG,RISE502,5909-4,tooth,2015,AllentoftNature2015,Direct: IntCal20,3360,45,"1497-1308 calBCE (3140±27 BP, OxA-31214)",..,Russia_Karasuk_oRISE.SG,Bystrovka,Russia,51.909,88.574,Repulldown on 3.2M snpset,Shotgun,1,1.45,830063,456861,F,n/a (no relatives detected),n/a (female),n/a (female),..,U5a1d,..,..,..,ds.minus,RISE502,PASS,..
I0211,I0211,UzOO40,tooth,2015,MathiesonNature2015,"Context: Union of layer dates of 6367-5991 calBCE (7280±80 BP, OxA-1665), 6412-6058 calBCE (7350±90 BP, OxA-2266), 6391-6028 calBCE (7330±90 BP, OxA-1667), 6591-6236 calBCE (7560±90 BP, OxA-1668), 6591-6236 calBCE (7560±90 BP, OxA-1669), 6374-5989 calBCE (7280±90 BP, OxA-2124), 6570-6092 calBCE (7510±90 BP, OxA-2125), 7032-6415 calBCE (7750±110 BP, OxA-1973), calibrated by IntCal20",8450,318,7050-5950 BCE,..,Russia_Karelia_HG,"Karelia, Yuzhnyy Oleni Ostrov",Russia,61.65,35.65,Repulldown on 3.2M snpset,1240K,1,0.136,143578,76850,M,n/a (no relatives detected),..,..,23.153178,U4a,"[0.987,1]",0.082,..,ds.half,S1254.L1,PASS,..
Kostenki14,Kostenki14,Kostenki14,bone (long bone),2014,FuNature2016,Direct: IntCal20,38052,725,"37426-34726 calBCE (33250±500 BP, OxA-X-2395-15)",..,Russia_Kostenki14,Kostenki,Russia,51.23,39.3,Repulldown on 3.2M snpset,3.7M,6,16.136,1093351,584747,M,n/a (no relatives detected),..,..,..,..,..,..,..,half,"A5187,A5195,A5196,A5197,A5198,A5305",PASS,..
Kostenki14_noUDG.SG,Kostenki14,Kostenki14,bone (long bone),2014,Seguin-OrlandoScience2014,Direct: IntCal20,38052,725,"37426-34726 calBCE (33250±500 BP, OxA-X-2395-15)",..,Russia_Kostenki14.SG,Kostenki,Russia,51.23,39.3,Repulldown on 3.2M snpset,Shotgun,..,2.806,1048972,550155,M,n/a (no relatives detected),..,..,..,U2,..,..,..,ds.minus,..,PASS,..
RISE553_noUDG.SG,RISE553,CGG_2_011881,bone,2015,AllentoftNature2015,Direct: IntCal20,2819,32,"927-812 calBCE (2731±28 BP, OxA-31140)",..,Russia_LBA_1.SG,Afontova Gora,Russia,56.016,92.866,Repulldown on 3.2M snpset,Shotgun,1,0.062,69640,36037,M,n/a (no relatives detected),..,..,..,F1b,..,..,..,ds.minus,RISE553,PASS,..
RISE554_noUDG.SG,RISE554,CGG_2_011884,bone,2015,AllentoftNature2015,Direct: IntCal20,2878,47,"1009-835 calBCE (2782±30 BP, OxA-31141)",..,Russia_LBA_2.SG,Afontova Gora,Russia,56.016,92.866,Repulldown on 3.2M snpset,Shotgun,1,0.163,175083,90073,M,n/a (no relatives detected),..,..,..,F1b1b,..,..,..,ds.minus,RISE554,PASS,..
RISE523_noUDG.SG,RISE523,"Square E-7, N:14 (-26.5 cm), 2011",tooth,2015,AllentoftNature2015,Direct: IntCal20,3411,34,"1531-1403 calBCE (3192±37 BP, OxA-31447)",..,Russia_Mezhovskaya.SG,Kapova cave,Russia,53.043,57.066,Repulldown on 3.2M snpset,Shotgun,1,2.741,1023652,548333,F,n/a (no relatives detected),n/a (female),n/a (female),..,M12'G,..,..,..,ds.minus,RISE523,PASS,..
RISE524_noUDG.SG,RISE524,"Square E-7, N:25, southern sector",tooth,2015,AllentoftNature2015,Context: Archaeological - Period,3000,144,1300-800 BCE,..,Russia_Mezhovskaya.SG,Kapova cave,Russia,53.043,57.066,Repulldown on 3.2M snpset,Shotgun,1,0.037,38068,21405,M,n/a (no relatives detected),..,..,..,J2b1a,..,..,..,ds.minus,RISE524,PASS,..
RISE525_noUDG.SG,RISE525,"Square R-8, depth -4/-10",bone (cranial),2015,AllentoftNature2015,Context: Archaeological - Period,3000,144,1300-800 BCE,..,Russia_Mezhovskaya.SG,Kapova cave,Russia,53.043,57.066,Repulldown on 3.2M snpset,Shotgun,1,0.247,254722,142951,M,n/a (no relatives detected),..,..,..,I5c,..,..,..,ds.minus,RISE525,PASS,..
DA136_noUDG.SG,DA136,"CGG_2_016381, Sarmatian9, Nesvetay II",..,2018,DamgaardNature2018,Context: Archaeological - Period,2300,260,800 BCE - 100 CE,..,Russia_Sarmatian.SG,Caspian steppe,Russia,47.28429,39.533315,Repulldown on 3.2M snpset,Shotgun,..,0.23197,249456,130959,M,n/a (no relatives detected),..,..,..,A+152+16362,..,..,..,ds.minus,..,PASS,..
I4246,I4246,"RISE697 (CGG_2_015898, Fondo 5 UE05 Muerto 1) | CY60 (f-5 ue05, muerto 1. covacha 2)",tooth,2019,OlaldeScience2019,Direct: IntCal20; R_combine,4209,55,"2401-2146 calBCE (3819±25 BP) [R_combine: (3910±30 BP, PSUAMS-2119); (3650±40 BP, Beta-184837)]",..,Spain_BellBeaker_oAfrica,"Madrid, San Fernando de Henares, Camino de las Yeseras",Spain,40.439,-3.501,Repulldown on 3.2M snpset,1240K,3,1.128632,681167,362600,M,n/a (no relatives detected),..,..,13.062526,M1a1b1,"[0.987,1]",..,..,"ds.half,ds.half,ds.half","S4246.E1.L1,S4246.E1.L2,S4246.E1.L3",PASS,..
